note_id,unit_id,campaign_id
67234df4000000001b0101ad,589605038,186061503
67287871000000001a01d18f,589605038,186061503
672889300000000019019cda,589605038,186061503
67287a4b000000001901afbf,589605038,186061503
67288a21000000001b028ca8,589605038,186061503
672add42000000001901b372,589605038,186061503
672addc0000000001b011e3e,589605038,186061503
672ae9e5000000001901bda0,589605038,186061503
672ade53000000001b02cd18,589605038,186061503
672aea54000000001b02afc5,589605038,186061503
672c2cfd00000000190176e7,589605038,186061503
672aeaa2000000001b02b2d0,589605038,186061503
672c54d8000000001901413b,589605038,186061503
672c32a2000000001b02ce3f,589605038,186061503
672c55d2000000001b02bcf3,589605038,186061503
6730802e000000001a01cb7c,589605038,186061503
672c566e000000001b02e654,589605038,186061503
67308083000000001a01cf2f,589605038,186061503
6731a15a000000001901ba13,589605038,186061503
673080f4000000001b013614,589605038,186061503
6731a8c40000000019017c0c,589605038,186061503
6731a9510000000019018f3f,589605038,186061503
67330eb40000000019017f65,589605038,186061503
673310ad000000001b029070,589605038,186061503
673311a3000000001b029b60,589605038,186061503
67331226000000001b0107e2,589605038,186061503
673312f9000000001b011208,589605038,186061503
673465a90000000019019a30,589605038,186061503
673465f0000000001b02df86,589605038,186061503
67330f2b000000001b02d91f,589605038,186061503
67346646000000001901a207,589605038,186061503
6734668d000000001901a58c,589605038,186061503
67346709000000001901ab3c,589605038,186061503
673467640000000019016516,589605038,186061503
6735bd4b000000001901780f,589605038,186061503
6735bdfa000000001b011277,589605038,186061503
6735be5c000000001b011792,589605038,186061503
6735beb7000000001b011c67,589605038,186061503
6735bf010000000019014e82,589605038,186061503
6736e628000000001b02ee72,589605038,186061503
6736e66c000000001b012f8e,589605038,186061503
6739afde000000001b02f77c,589605038,186061503
6739b08e000000001b02fef2,589605038,186061503
6739b019000000001a01e71c,589605038,186061503
673c65e600000000070302fa,589605038,186061503
673c666600000000070268ce,589605038,186061503
673c662b0000000007026608,589605038,186061503
673c67660000000007027445,589605038,186061503
673c67eb000000000800548f,589605038,186061503
673c67a5000000000703171e,589605038,186061503
673dc0260000000007034e63,589605038,186061503
673dc19700000000070294b0,589605038,186061503
673dc13800000000070303da,589605038,186061503
673dc06c0000000007033b2e,589605038,186061503
673dc21a0000000007027227,589605038,186061503
673dc1d500000000080040bb,589605038,186061503
673ff6dc000000000203b062,589605038,186061503
673ff8f1000000000202dabc,589605038,186061503
673ff72c000000000203b3fe,589605038,186061503
673ff963000000000201838b,589605038,186061503
673ffa76000000000202a6a8,589605038,186061503
673ffa21000000000202e855,589605038,186061503
6745652c000000000202fde8,589605038,186061503
67456ae0000000000203af51,589605038,186061503
67456a720000000006015edc,589538006,186061555
67456be40000000002028bae,589538006,186061555
67457104000000000601682d,589538006,186061555
67456d16000000000201b5e0,589538006,186061555
6746997b000000000201a834,589538006,186061555
674699fc000000000201ad65,589538006,186061555
674699b2000000000201aa8e,589538006,186061555
67469a3a000000000201aff2,589538006,186061555
67469a8e000000000202d093,589538006,186061555
67469ae4000000000202d3eb,589538006,186061555
674aadee0000000007025e3a,589538006,186061555
674aaeab00000000070265ec,589538006,186061555
674aaf0a000000000800733c,589538006,186061555
674aaf6b000000000703086d,589538006,186061555
674aafab0000000007029853,589538006,186061555
674aaff50000000007038eb4,589538006,186061555
